,time,location_x,location_y,age_group,cell,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
6970,80.0,-64.8578703703704,32.275462962963,153,1190.0,49,0,0,0,0,0,0,0,0,0
6971,80.0,-64.849537037037,32.2587962962963,153,1411.0,90,0,0,0,0,0,0,0,0,0
6972,80.0,-64.8412037037037,32.2587962962963,153,1428.0,0,0,0,0,0,0,0,0,1557,11
6973,80.0,-64.8328703703704,32.2587962962963,153,1445.0,0,0,0,0,0,0,0,0,842,9
6974,80.0,-64.8328703703704,32.2671296296296,153,1309.0,0,0,0,0,0,0,0,0,511,12
6975,80.0,-64.824537037037,32.2587962962963,153,1462.0,118,0,0,0,0,0,0,0,0,0
6976,80.0,-64.824537037037,32.2671296296296,153,1326.0,0,0,0,0,0,0,0,0,1557,9
6977,80.0,-64.8162037037037,32.2671296296296,153,1343.0,0,0,0,0,0,0,0,0,1371,20
6978,80.0,-64.8162037037037,32.275462962963,153,1207.0,0,0,0,0,0,0,0,0,1211,12
6979,80.0,-64.8162037037037,32.2921296296296,153,986.0,10,0,0,0,0,0,0,0,0,0
6980,80.0,-64.8162037037037,32.3087962962963,153,663.0,0,0,0,0,0,0,0,0,608,7
6981,80.0,-64.8078703703704,32.2671296296296,153,1360.0,0,0,0,0,0,0,0,0,1289,16
6982,80.0,-64.8078703703704,32.275462962963,153,1224.0,1302,0,0,0,0,0,0,0,0,0
6983,80.0,-64.8078703703704,32.300462962963,153,850.0,0,0,0,0,0,0,0,0,721,9
6984,80.0,-64.8078703703704,32.3087962962963,153,680.0,0,0,0,0,0,0,0,0,843,14
6985,80.0,-64.799537037037,32.2671296296296,153,1377.0,47,0,0,0,0,0,0,0,0,0
6986,80.0,-64.799537037037,32.275462962963,153,1241.0,729,0,0,0,0,0,0,0,0,0
6987,80.0,-64.799537037037,32.2837962962963,153,1088.0,0,0,0,0,0,0,0,0,846,10
6988,80.0,-64.799537037037,32.300462962963,153,867.0,0,0,0,0,0,0,0,0,1473,16
6989,80.0,-64.799537037037,32.3087962962963,153,697.0,767,0,0,0,0,0,0,0,0,0
6990,80.0,-64.7912037037037,32.275462962963,153,1258.0,218,0,0,0,0,0,0,0,0,0
6991,80.0,-64.7912037037037,32.2837962962963,153,1105.0,186,0,0,0,0,0,0,0,0,0
6992,80.0,-64.7912037037037,32.300462962963,153,884.0,1518,0,0,0,0,0,0,0,0,0
6993,80.0,-64.7912037037037,32.3087962962963,153,714.0,0,0,0,0,0,0,0,0,711,11
6994,80.0,-64.7828703703704,32.275462962963,153,1275.0,73,0,0,0,0,0,0,0,0,0
6995,80.0,-64.7828703703704,32.2837962962963,153,1122.0,0,0,0,0,0,0,0,0,581,3
6996,80.0,-64.7828703703704,32.2921296296296,153,1003.0,0,0,0,0,0,0,0,0,460,8
6997,80.0,-64.7828703703704,32.300462962963,153,901.0,0,0,0,0,0,0,0,0,1348,17
6998,80.0,-64.7745370370371,32.2837962962963,153,1139.0,0,0,0,0,0,0,0,0,774,11
6999,80.0,-64.7745370370371,32.2921296296296,153,1020.0,0,0,0,0,0,0,0,0,1062,14
7000,80.0,-64.7745370370371,32.300462962963,153,918.0,0,0,0,0,0,0,0,0,1750,25
7001,80.0,-64.7745370370371,32.3087962962963,153,731.0,0,0,0,0,0,0,0,0,1764,28
7002,80.0,-64.7662037037037,32.2921296296296,153,1037.0,0,0,0,0,0,0,0,0,730,14
7003,80.0,-64.7662037037037,32.300462962963,153,935.0,0,0,0,0,0,0,0,0,908,20
7004,80.0,-64.7662037037037,32.3087962962963,153,748.0,0,0,0,0,0,0,0,0,399,6
7005,80.0,-64.7578703703704,32.300462962963,153,952.0,0,0,0,0,0,0,0,0,1276,18
7006,80.0,-64.7578703703704,32.3087962962963,153,765.0,454,0,0,0,0,0,0,0,0,0
7007,80.0,-64.7578703703704,32.3171296296296,153,578.0,2,0,0,0,0,0,0,0,678,6
7008,80.0,-64.749537037037,32.3087962962963,153,782.0,0,0,0,0,0,0,0,0,769,10
7009,80.0,-64.749537037037,32.3171296296296,153,595.0,0,0,0,0,0,0,0,0,1945,35
7010,80.0,-64.7412037037037,32.3087962962963,153,799.0,0,0,0,0,0,0,0,0,242,5
7011,80.0,-64.7412037037037,32.3171296296296,153,612.0,0,0,0,0,0,0,0,0,1203,14
7012,80.0,-64.7412037037037,32.325462962963,153,510.0,437,0,0,0,0,0,0,0,0,0
7013,80.0,-64.7412037037037,32.3337962962963,153,442.0,284,0,0,0,0,0,0,0,0,0
7014,80.0,-64.7412037037037,32.3421296296296,153,357.0,0,0,0,0,0,0,0,0,979,15
7015,80.0,-64.7328703703704,32.3171296296296,153,629.0,195,0,0,0,0,0,0,0,0,0
7016,80.0,-64.7328703703704,32.325462962963,153,527.0,472,0,0,0,0,0,0,0,0,0
7017,80.0,-64.7328703703704,32.3421296296296,153,374.0,0,0,0,0,0,0,0,0,814,16
7018,80.0,-64.7328703703704,32.350462962963,153,306.0,0,0,0,0,0,0,0,0,1003,11
7019,80.0,-64.724537037037,32.325462962963,153,544.0,0,0,0,0,0,0,0,0,186,2
7020,80.0,-64.724537037037,32.350462962963,153,323.0,0,0,0,0,0,0,0,0,817,16
7021,80.0,-64.7162037037037,32.325462962963,153,561.0,1,0,0,0,0,0,0,0,262,3
7022,80.0,-64.7162037037037,32.3337962962963,153,459.0,13,0,0,0,0,0,0,0,0,0
7023,80.0,-64.7162037037037,32.350462962963,153,340.0,490,0,0,0,0,0,0,0,0,0
7024,80.0,-64.7162037037037,32.3587962962963,153,289.0,0,0,0,0,0,0,0,0,375,5
7025,80.0,-64.7162037037037,32.3671296296296,153,153.0,2,0,0,0,0,0,0,0,0,0
7026,80.0,-64.7078703703704,32.3337962962963,153,476.0,116,0,0,0,0,0,0,0,0,0
7027,80.0,-64.7078703703704,32.3421296296296,153,391.0,0,0,0,0,0,0,0,0,247,4
7028,80.0,-64.7078703703704,32.3671296296296,153,170.0,65,0,0,0,0,0,0,0,0,0
7029,80.0,-64.699537037037,32.3337962962963,153,493.0,140,0,0,0,0,0,0,0,0,0
7030,80.0,-64.699537037037,32.3421296296296,153,408.0,309,0,0,0,0,0,0,0,0,0
7031,80.0,-64.699537037037,32.3671296296296,153,187.0,1,0,0,0,0,0,0,0,0,0
7032,80.0,-64.699537037037,32.375462962963,153,51.0,0,0,0,0,0,0,0,0,325,4
7033,80.0,-64.6912037037037,32.3421296296296,153,425.0,130,0,0,0,0,0,0,0,0,0
7034,80.0,-64.6912037037037,32.3671296296296,153,204.0,0,0,0,0,0,0,0,0,0,0
7035,80.0,-64.6912037037037,32.375462962963,153,68.0,137,0,0,0,0,0,0,0,0,0
7036,80.0,-64.6912037037037,32.3837962962963,153,0.0,693,0,0,0,0,0,0,0,0,0
7037,80.0,-64.6828703703704,32.3671296296296,153,221.0,0,0,0,0,0,0,0,0,49,0
7038,80.0,-64.6828703703704,32.375462962963,153,85.0,275,0,0,0,0,0,0,0,0,0
7039,80.0,-64.6828703703704,32.3837962962963,153,17.0,0,0,0,0,0,0,0,0,522,7
7040,80.0,-64.674537037037,32.3671296296296,153,238.0,136,0,0,0,0,0,0,0,0,0
7041,80.0,-64.674537037037,32.375462962963,153,102.0,391,0,0,0,0,0,0,0,1,0
7042,80.0,-64.674537037037,32.3837962962963,153,34.0,415,0,0,0,0,0,0,0,0,0
7043,80.0,-64.6662037037037,32.3671296296296,153,255.0,261,0,0,0,0,0,0,0,0,0
7044,80.0,-64.6662037037037,32.375462962963,153,119.0,187,0,0,0,0,0,0,0,0,0
7045,80.0,-64.6578703703704,32.3671296296296,153,272.0,0,0,0,0,0,0,0,0,556,10
7046,80.0,-64.6578703703704,32.375462962963,153,136.0,403,0,0,0,0,0,0,0,0,0
7047,81.0,-64.8828703703704,32.275462962963,153,1156.0,0,0,0,0,0,0,0,0,843,13
7048,81.0,-64.8828703703704,32.2837962962963,153,1054.0,0,0,0,0,0,0,0,0,316,1
7049,81.0,-64.874537037037,32.2671296296296,153,1292.0,1037,0,0,0,0,0,0,0,0,0
7050,81.0,-64.874537037037,32.275462962963,153,1173.0,416,0,0,0,0,0,0,0,0,0
7051,81.0,-64.874537037037,32.2837962962963,153,1071.0,184,0,0,0,0,0,0,0,0,0
7052,81.0,-64.874537037037,32.2921296296296,153,969.0,320,0,0,0,0,0,0,0,0,0
7053,81.0,-64.874537037037,32.300462962963,153,816.0,0,0,0,0,0,0,0,0,1746,22
7054,81.0,-64.874537037037,32.3087962962963,153,646.0,3,0,0,0,0,0,0,0,747,12
7055,81.0,-64.8662037037037,32.2587962962963,153,1394.0,0,0,0,0,0,0,0,0,301,9
7056,81.0,-64.8662037037037,32.300462962963,153,833.0,0,0,0,0,0,0,0,0,836,9
7057,81.0,-64.8578703703704,32.275462962963,153,1190.0,49,0,0,0,0,0,0,0,0,0
7058,81.0,-64.849537037037,32.2587962962963,153,1411.0,90,0,0,0,0,0,0,0,0,0
7059,81.0,-64.8412037037037,32.2587962962963,153,1428.0,0,0,0,0,0,0,0,0,1557,11
7060,81.0,-64.8328703703704,32.2587962962963,153,1445.0,0,0,0,0,0,0,0,0,842,9
7061,81.0,-64.8328703703704,32.2671296296296,153,1309.0,0,0,0,0,0,0,0,0,511,12
7062,81.0,-64.824537037037,32.2587962962963,153,1462.0,118,0,0,0,0,0,0,0,0,0
7063,81.0,-64.824537037037,32.2671296296296,153,1326.0,0,0,0,0,0,0,0,0,1557,9
7064,81.0,-64.8162037037037,32.2671296296296,153,1343.0,0,0,0,0,0,0,0,0,1371,20
7065,81.0,-64.8162037037037,32.275462962963,153,1207.0,0,0,0,0,0,0,0,0,1211,12
7066,81.0,-64.8162037037037,32.2921296296296,153,986.0,10,0,0,0,0,0,0,0,0,0
7067,81.0,-64.8162037037037,32.3087962962963,153,663.0,0,0,0,0,0,0,0,0,608,7
7068,81.0,-64.8078703703704,32.2671296296296,153,1360.0,0,0,0,0,0,0,0,0,1289,16
7069,81.0,-64.8078703703704,32.275462962963,153,1224.0,1302,0,0,0,0,0,0,0,0,0
7070,81.0,-64.8078703703704,32.300462962963,153,850.0,0,0,0,0,0,0,0,0,721,9
7071,81.0,-64.8078703703704,32.3087962962963,153,680.0,0,0,0,0,0,0,0,0,843,14
7072,81.0,-64.799537037037,32.2671296296296,153,1377.0,47,0,0,0,0,0,0,0,0,0
7073,81.0,-64.799537037037,32.275462962963,153,1241.0,729,0,0,0,0,0,0,0,0,0
7074,81.0,-64.799537037037,32.2837962962963,153,1088.0,0,0,0,0,0,0,0,0,846,10
7075,81.0,-64.799537037037,32.300462962963,153,867.0,0,0,0,0,0,0,0,0,1473,16
7076,81.0,-64.799537037037,32.3087962962963,153,697.0,767,0,0,0,0,0,0,0,0,0
7077,81.0,-64.7912037037037,32.275462962963,153,1258.0,218,0,0,0,0,0,0,0,0,0
7078,81.0,-64.7912037037037,32.2837962962963,153,1105.0,186,0,0,0,0,0,0,0,0,0
7079,81.0,-64.7912037037037,32.300462962963,153,884.0,1518,0,0,0,0,0,0,0,0,0
7080,81.0,-64.7912037037037,32.3087962962963,153,714.0,0,0,0,0,0,0,0,0,711,11
7081,81.0,-64.7828703703704,32.275462962963,153,1275.0,73,0,0,0,0,0,0,0,0,0
7082,81.0,-64.7828703703704,32.2837962962963,153,1122.0,0,0,0,0,0,0,0,0,581,3
7083,81.0,-64.7828703703704,32.2921296296296,153,1003.0,0,0,0,0,0,0,0,0,460,8
7084,81.0,-64.7828703703704,32.300462962963,153,901.0,0,0,0,0,0,0,0,0,1348,17
7085,81.0,-64.7745370370371,32.2837962962963,153,1139.0,0,0,0,0,0,0,0,0,774,11
7086,81.0,-64.7745370370371,32.2921296296296,153,1020.0,0,0,0,0,0,0,0,0,1062,14
7087,81.0,-64.7745370370371,32.300462962963,153,918.0,0,0,0,0,0,0,0,0,1750,25
7088,81.0,-64.7745370370371,32.3087962962963,153,731.0,0,0,0,0,0,0,0,0,1764,28
7089,81.0,-64.7662037037037,32.2921296296296,153,1037.0,0,0,0,0,0,0,0,0,730,14
7090,81.0,-64.7662037037037,32.300462962963,153,935.0,0,0,0,0,0,0,0,0,908,20
7091,81.0,-64.7662037037037,32.3087962962963,153,748.0,0,0,0,0,0,0,0,0,399,6
7092,81.0,-64.7578703703704,32.300462962963,153,952.0,0,0,0,0,0,0,0,0,1276,18
7093,81.0,-64.7578703703704,32.3087962962963,153,765.0,454,0,0,0,0,0,0,0,0,0
7094,81.0,-64.7578703703704,32.3171296296296,153,578.0,2,0,0,0,0,0,0,0,678,6
7095,81.0,-64.749537037037,32.3087962962963,153,782.0,0,0,0,0,0,0,0,0,769,10
7096,81.0,-64.749537037037,32.3171296296296,153,595.0,0,0,0,0,0,0,0,0,1945,35
7097,81.0,-64.7412037037037,32.3087962962963,153,799.0,0,0,0,0,0,0,0,0,242,5
7098,81.0,-64.7412037037037,32.3171296296296,153,612.0,0,0,0,0,0,0,0,0,1203,14
7099,81.0,-64.7412037037037,32.325462962963,153,510.0,437,0,0,0,0,0,0,0,0,0
7100,81.0,-64.7412037037037,32.3337962962963,153,442.0,284,0,0,0,0,0,0,0,0,0
7101,81.0,-64.7412037037037,32.3421296296296,153,357.0,0,0,0,0,0,0,0,0,979,15
7102,81.0,-64.7328703703704,32.3171296296296,153,629.0,195,0,0,0,0,0,0,0,0,0
7103,81.0,-64.7328703703704,32.325462962963,153,527.0,472,0,0,0,0,0,0,0,0,0
7104,81.0,-64.7328703703704,32.3421296296296,153,374.0,0,0,0,0,0,0,0,0,814,16
7105,81.0,-64.7328703703704,32.350462962963,153,306.0,0,0,0,0,0,0,0,0,1003,11
7106,81.0,-64.724537037037,32.325462962963,153,544.0,0,0,0,0,0,0,0,0,186,2
7107,81.0,-64.724537037037,32.350462962963,153,323.0,0,0,0,0,0,0,0,0,817,16
7108,81.0,-64.7162037037037,32.325462962963,153,561.0,1,0,0,0,0,0,0,0,262,3
7109,81.0,-64.7162037037037,32.3337962962963,153,459.0,13,0,0,0,0,0,0,0,0,0
7110,81.0,-64.7162037037037,32.350462962963,153,340.0,490,0,0,0,0,0,0,0,0,0
7111,81.0,-64.7162037037037,32.3587962962963,153,289.0,0,0,0,0,0,0,0,0,375,5
7112,81.0,-64.7162037037037,32.3671296296296,153,153.0,2,0,0,0,0,0,0,0,0,0
7113,81.0,-64.7078703703704,32.3337962962963,153,476.0,116,0,0,0,0,0,0,0,0,0
7114,81.0,-64.7078703703704,32.3421296296296,153,391.0,0,0,0,0,0,0,0,0,247,4
7115,81.0,-64.7078703703704,32.3671296296296,153,170.0,65,0,0,0,0,0,0,0,0,0
7116,81.0,-64.699537037037,32.3337962962963,153,493.0,140,0,0,0,0,0,0,0,0,0
7117,81.0,-64.699537037037,32.3421296296296,153,408.0,309,0,0,0,0,0,0,0,0,0
7118,81.0,-64.699537037037,32.3671296296296,153,187.0,1,0,0,0,0,0,0,0,0,0
7119,81.0,-64.699537037037,32.375462962963,153,51.0,0,0,0,0,0,0,0,0,325,4
7120,81.0,-64.6912037037037,32.3421296296296,153,425.0,130,0,0,0,0,0,0,0,0,0
7121,81.0,-64.6912037037037,32.3671296296296,153,204.0,0,0,0,0,0,0,0,0,0,0
7122,81.0,-64.6912037037037,32.375462962963,153,68.0,137,0,0,0,0,0,0,0,0,0
7123,81.0,-64.6912037037037,32.3837962962963,153,0.0,693,0,0,0,0,0,0,0,0,0
7124,81.0,-64.6828703703704,32.3671296296296,153,221.0,0,0,0,0,0,0,0,0,49,0
7125,81.0,-64.6828703703704,32.375462962963,153,85.0,275,0,0,0,0,0,0,0,0,0
7126,81.0,-64.6828703703704,32.3837962962963,153,17.0,0,0,0,0,0,0,0,0,522,7
7127,81.0,-64.674537037037,32.3671296296296,153,238.0,136,0,0,0,0,0,0,0,0,0
7128,81.0,-64.674537037037,32.375462962963,153,102.0,391,0,0,0,0,0,0,0,1,0
7129,81.0,-64.674537037037,32.3837962962963,153,34.0,415,0,0,0,0,0,0,0,0,0
7130,81.0,-64.6662037037037,32.3671296296296,153,255.0,261,0,0,0,0,0,0,0,0,0
7131,81.0,-64.6662037037037,32.375462962963,153,119.0,187,0,0,0,0,0,0,0,0,0
7132,81.0,-64.6578703703704,32.3671296296296,153,272.0,0,0,0,0,0,0,0,0,556,10
7133,81.0,-64.6578703703704,32.375462962963,153,136.0,403,0,0,0,0,0,0,0,0,0
7134,82.0,-64.8828703703704,32.275462962963,153,1156.0,0,0,0,0,0,0,0,0,843,13
7135,82.0,-64.8828703703704,32.2837962962963,153,1054.0,0,0,0,0,0,0,0,0,316,1
7136,82.0,-64.874537037037,32.2671296296296,153,1292.0,1037,0,0,0,0,0,0,0,0,0
7137,82.0,-64.874537037037,32.275462962963,153,1173.0,416,0,0,0,0,0,0,0,0,0
7138,82.0,-64.874537037037,32.2837962962963,153,1071.0,184,0,0,0,0,0,0,0,0,0
7139,82.0,-64.874537037037,32.2921296296296,153,969.0,320,0,0,0,0,0,0,0,0,0
7140,82.0,-64.874537037037,32.300462962963,153,816.0,0,0,0,0,0,0,0,0,1746,22
7141,82.0,-64.874537037037,32.3087962962963,153,646.0,3,0,0,0,0,0,0,0,747,12
7142,82.0,-64.8662037037037,32.2587962962963,153,1394.0,0,0,0,0,0,0,0,0,301,9
7143,82.0,-64.8662037037037,32.300462962963,153,833.0,0,0,0,0,0,0,0,0,836,9
7144,82.0,-64.8578703703704,32.275462962963,153,1190.0,49,0,0,0,0,0,0,0,0,0
7145,82.0,-64.849537037037,32.2587962962963,153,1411.0,90,0,0,0,0,0,0,0,0,0
7146,82.0,-64.8412037037037,32.2587962962963,153,1428.0,0,0,0,0,0,0,0,0,1557,11
7147,82.0,-64.8328703703704,32.2587962962963,153,1445.0,0,0,0,0,0,0,0,0,842,9
7148,82.0,-64.8328703703704,32.2671296296296,153,1309.0,0,0,0,0,0,0,0,0,511,12
7149,82.0,-64.824537037037,32.2587962962963,153,1462.0,118,0,0,0,0,0,0,0,0,0
7150,82.0,-64.824537037037,32.2671296296296,153,1326.0,0,0,0,0,0,0,0,0,1557,9
7151,82.0,-64.8162037037037,32.2671296296296,153,1343.0,0,0,0,0,0,0,0,0,1371,20
7152,82.0,-64.8162037037037,32.275462962963,153,1207.0,0,0,0,0,0,0,0,0,1211,12
7153,82.0,-64.8162037037037,32.2921296296296,153,986.0,10,0,0,0,0,0,0,0,0,0
7154,82.0,-64.8162037037037,32.3087962962963,153,663.0,0,0,0,0,0,0,0,0,608,7
7155,82.0,-64.8078703703704,32.2671296296296,153,1360.0,0,0,0,0,0,0,0,0,1289,16
7156,82.0,-64.8078703703704,32.275462962963,153,1224.0,1302,0,0,0,0,0,0,0,0,0
7157,82.0,-64.8078703703704,32.300462962963,153,850.0,0,0,0,0,0,0,0,0,721,9
7158,82.0,-64.8078703703704,32.3087962962963,153,680.0,0,0,0,0,0,0,0,0,843,14
7159,82.0,-64.799537037037,32.2671296296296,153,1377.0,47,0,0,0,0,0,0,0,0,0
7160,82.0,-64.799537037037,32.275462962963,153,1241.0,729,0,0,0,0,0,0,0,0,0
7161,82.0,-64.799537037037,32.2837962962963,153,1088.0,0,0,0,0,0,0,0,0,846,10
7162,82.0,-64.799537037037,32.300462962963,153,867.0,0,0,0,0,0,0,0,0,1473,16
7163,82.0,-64.799537037037,32.3087962962963,153,697.0,767,0,0,0,0,0,0,0,0,0
7164,82.0,-64.7912037037037,32.275462962963,153,1258.0,218,0,0,0,0,0,0,0,0,0
7165,82.0,-64.7912037037037,32.2837962962963,153,1105.0,186,0,0,0,0,0,0,0,0,0
7166,82.0,-64.7912037037037,32.300462962963,153,884.0,1518,0,0,0,0,0,0,0,0,0
7167,82.0,-64.7912037037037,32.3087962962963,153,714.0,0,0,0,0,0,0,0,0,711,11
7168,82.0,-64.7828703703704,32.275462962963,153,1275.0,73,0,0,0,0,0,0,0,0,0
7169,82.0,-64.7828703703704,32.2837962962963,153,1122.0,0,0,0,0,0,0,0,0,581,3
7170,82.0,-64.7828703703704,32.2921296296296,153,1003.0,0,0,0,0,0,0,0,0,460,8
7171,82.0,-64.7828703703704,32.300462962963,153,901.0,0,0,0,0,0,0,0,0,1348,17
7172,82.0,-64.7745370370371,32.2837962962963,153,1139.0,0,0,0,0,0,0,0,0,774,11
7173,82.0,-64.7745370370371,32.2921296296296,153,1020.0,0,0,0,0,0,0,0,0,1062,14
7174,82.0,-64.7745370370371,32.300462962963,153,918.0,0,0,0,0,0,0,0,0,1750,25
7175,82.0,-64.7745370370371,32.3087962962963,153,731.0,0,0,0,0,0,0,0,0,1764,28
7176,82.0,-64.7662037037037,32.2921296296296,153,1037.0,0,0,0,0,0,0,0,0,730,14
7177,82.0,-64.7662037037037,32.300462962963,153,935.0,0,0,0,0,0,0,0,0,908,20
7178,82.0,-64.7662037037037,32.3087962962963,153,748.0,0,0,0,0,0,0,0,0,399,6
7179,82.0,-64.7578703703704,32.300462962963,153,952.0,0,0,0,0,0,0,0,0,1276,18
7180,82.0,-64.7578703703704,32.3087962962963,153,765.0,454,0,0,0,0,0,0,0,0,0
7181,82.0,-64.7578703703704,32.3171296296296,153,578.0,2,0,0,0,0,0,0,0,678,6
7182,82.0,-64.749537037037,32.3087962962963,153,782.0,0,0,0,0,0,0,0,0,769,10
7183,82.0,-64.749537037037,32.3171296296296,153,595.0,0,0,0,0,0,0,0,0,1945,35
7184,82.0,-64.7412037037037,32.3087962962963,153,799.0,0,0,0,0,0,0,0,0,242,5
7185,82.0,-64.7412037037037,32.3171296296296,153,612.0,0,0,0,0,0,0,0,0,1203,14
7186,82.0,-64.7412037037037,32.325462962963,153,510.0,437,0,0,0,0,0,0,0,0,0
7187,82.0,-64.7412037037037,32.3337962962963,153,442.0,284,0,0,0,0,0,0,0,0,0
7188,82.0,-64.7412037037037,32.3421296296296,153,357.0,0,0,0,0,0,0,0,0,979,15
7189,82.0,-64.7328703703704,32.3171296296296,153,629.0,195,0,0,0,0,0,0,0,0,0
7190,82.0,-64.7328703703704,32.325462962963,153,527.0,472,0,0,0,0,0,0,0,0,0
7191,82.0,-64.7328703703704,32.3421296296296,153,374.0,0,0,0,0,0,0,0,0,814,16
7192,82.0,-64.7328703703704,32.350462962963,153,306.0,0,0,0,0,0,0,0,0,1003,11
7193,82.0,-64.724537037037,32.325462962963,153,544.0,0,0,0,0,0,0,0,0,186,2
7194,82.0,-64.724537037037,32.350462962963,153,323.0,0,0,0,0,0,0,0,0,817,16
7195,82.0,-64.7162037037037,32.325462962963,153,561.0,1,0,0,0,0,0,0,0,262,3
7196,82.0,-64.7162037037037,32.3337962962963,153,459.0,13,0,0,0,0,0,0,0,0,0
7197,82.0,-64.7162037037037,32.350462962963,153,340.0,490,0,0,0,0,0,0,0,0,0
7198,82.0,-64.7162037037037,32.3587962962963,153,289.0,0,0,0,0,0,0,0,0,375,5
7199,82.0,-64.7162037037037,32.3671296296296,153,153.0,2,0,0,0,0,0,0,0,0,0
7200,82.0,-64.7078703703704,32.3337962962963,153,476.0,116,0,0,0,0,0,0,0,0,0
7201,82.0,-64.7078703703704,32.3421296296296,153,391.0,0,0,0,0,0,0,0,0,247,4
7202,82.0,-64.7078703703704,32.3671296296296,153,170.0,65,0,0,0,0,0,0,0,0,0
7203,82.0,-64.699537037037,32.3337962962963,153,493.0,140,0,0,0,0,0,0,0,0,0
7204,82.0,-64.699537037037,32.3421296296296,153,408.0,309,0,0,0,0,0,0,0,0,0
7205,82.0,-64.699537037037,32.3671296296296,153,187.0,1,0,0,0,0,0,0,0,0,0
7206,82.0,-64.699537037037,32.375462962963,153,51.0,0,0,0,0,0,0,0,0,325,4
7207,82.0,-64.6912037037037,32.3421296296296,153,425.0,130,0,0,0,0,0,0,0,0,0
7208,82.0,-64.6912037037037,32.3671296296296,153,204.0,0,0,0,0,0,0,0,0,0,0
7209,82.0,-64.6912037037037,32.375462962963,153,68.0,137,0,0,0,0,0,0,0,0,0
7210,82.0,-64.6912037037037,32.3837962962963,153,0.0,693,0,0,0,0,0,0,0,0,0
7211,82.0,-64.6828703703704,32.3671296296296,153,221.0,0,0,0,0,0,0,0,0,49,0
7212,82.0,-64.6828703703704,32.375462962963,153,85.0,275,0,0,0,0,0,0,0,0,0
7213,82.0,-64.6828703703704,32.3837962962963,153,17.0,0,0,0,0,0,0,0,0,522,7
7214,82.0,-64.674537037037,32.3671296296296,153,238.0,136,0,0,0,0,0,0,0,0,0
7215,82.0,-64.674537037037,32.375462962963,153,102.0,391,0,0,0,0,0,0,0,1,0
7216,82.0,-64.674537037037,32.3837962962963,153,34.0,415,0,0,0,0,0,0,0,0,0
7217,82.0,-64.6662037037037,32.3671296296296,153,255.0,261,0,0,0,0,0,0,0,0,0
7218,82.0,-64.6662037037037,32.375462962963,153,119.0,187,0,0,0,0,0,0,0,0,0
7219,82.0,-64.6578703703704,32.3671296296296,153,272.0,0,0,0,0,0,0,0,0,556,10
7220,82.0,-64.6578703703704,32.375462962963,153,136.0,403,0,0,0,0,0,0,0,0,0
7221,83.0,-64.8828703703704,32.275462962963,153,1156.0,0,0,0,0,0,0,0,0,843,13
7222,83.0,-64.8828703703704,32.2837962962963,153,1054.0,0,0,0,0,0,0,0,0,316,1
7223,83.0,-64.874537037037,32.2671296296296,153,1292.0,1037,0,0,0,0,0,0,0,0,0
7224,83.0,-64.874537037037,32.275462962963,153,1173.0,416,0,0,0,0,0,0,0,0,0
7225,83.0,-64.874537037037,32.2837962962963,153,1071.0,184,0,0,0,0,0,0,0,0,0
7226,83.0,-64.874537037037,32.2921296296296,153,969.0,320,0,0,0,0,0,0,0,0,0
7227,83.0,-64.874537037037,32.300462962963,153,816.0,0,0,0,0,0,0,0,0,1746,22
7228,83.0,-64.874537037037,32.3087962962963,153,646.0,3,0,0,0,0,0,0,0,747,12
7229,83.0,-64.8662037037037,32.2587962962963,153,1394.0,0,0,0,0,0,0,0,0,301,9
7230,83.0,-64.8662037037037,32.300462962963,153,833.0,0,0,0,0,0,0,0,0,836,9
7231,83.0,-64.8578703703704,32.275462962963,153,1190.0,49,0,0,0,0,0,0,0,0,0
7232,83.0,-64.849537037037,32.2587962962963,153,1411.0,90,0,0,0,0,0,0,0,0,0
7233,83.0,-64.8412037037037,32.2587962962963,153,1428.0,0,0,0,0,0,0,0,0,1557,11
7234,83.0,-64.8328703703704,32.2587962962963,153,1445.0,0,0,0,0,0,0,0,0,842,9
7235,83.0,-64.8328703703704,32.2671296296296,153,1309.0,0,0,0,0,0,0,0,0,511,12
7236,83.0,-64.824537037037,32.2587962962963,153,1462.0,118,0,0,0,0,0,0,0,0,0
7237,83.0,-64.824537037037,32.2671296296296,153,1326.0,0,0,0,0,0,0,0,0,1557,9
7238,83.0,-64.8162037037037,32.2671296296296,153,1343.0,0,0,0,0,0,0,0,0,1371,20
7239,83.0,-64.8162037037037,32.275462962963,153,1207.0,0,0,0,0,0,0,0,0,1211,12
7240,83.0,-64.8162037037037,32.2921296296296,153,986.0,10,0,0,0,0,0,0,0,0,0
7241,83.0,-64.8162037037037,32.3087962962963,153,663.0,0,0,0,0,0,0,0,0,608,7
7242,83.0,-64.8078703703704,32.2671296296296,153,1360.0,0,0,0,0,0,0,0,0,1289,16
7243,83.0,-64.8078703703704,32.275462962963,153,1224.0,1302,0,0,0,0,0,0,0,0,0
7244,83.0,-64.8078703703704,32.300462962963,153,850.0,0,0,0,0,0,0,0,0,721,9
7245,83.0,-64.8078703703704,32.3087962962963,153,680.0,0,0,0,0,0,0,0,0,843,14
7246,83.0,-64.799537037037,32.2671296296296,153,1377.0,47,0,0,0,0,0,0,0,0,0
